ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext		
50|545	0		user	What's on my calendar tomorrow	CALENDAR	find_calendar_entry	What's on my calendar <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
51|542	0		user	show my calendar	CALENDAR	navigate_calendar	show my calendar	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
52|542	0		user	What's on my calendar tomorrow?	CALENDAR	find_calendar_entry	What's on my calendar <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
53|536	0		user	Do I have anything on Wednesday?	CALENDAR	find_calendar_entry	Do I have anything on <start_date> Wednesday </start_date>	[{"slot_name":"start_date","slot_value":"Wednesday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-3\">wednesday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
54|525	0		user	What's on my schedule for tomorrow	CALENDAR	find_calendar_entry	What's on my schedule for <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
55|522	0		user	What's my schedule for today	CALENDAR	find_calendar_entry	What's my schedule for <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
56|515	0		user	What's on my schedule	CALENDAR	find_calendar_entry	What's on my schedule	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
59|496	0		user	What's my schedule tomorrow?	CALENDAR	find_calendar_entry	What's my schedule <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
60|484	0		user	What's my schedule for tomorrow	CALENDAR	find_calendar_entry	What's my schedule for <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
62|480	0		user	Show me calendar	CALENDAR	navigate_calendar	Show me calendar	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
67|475	0		user	What's on my schedule for tomorrow?	CALENDAR	find_calendar_entry	What's on my schedule for <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
68|472	0		user	What is my next appointment?	CALENDAR	find_calendar_entry	What is my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
73|452	0		user	Do I have any appointments today	CALENDAR	find_calendar_entry	Do I have any appointments <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
108|323	0		user	What's on my schedule tomorrow?	CALENDAR	find_calendar_entry	What's on my schedule <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
111|313	0		user	What's on my schedule?	CALENDAR	find_calendar_entry	What's on my schedule	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
114|305	0		user	What's my schedule?	CALENDAR	find_calendar_entry	What's my schedule	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
161|192	0		user	What do you have on my calendar today	CALENDAR	find_calendar_entry	What do you have on my calendar <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
164|187	0		user	Do I have any appointments tomorrow	CALENDAR	find_calendar_entry	Do I have any appointments <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
166|185	0		user	What's on my agenda today	CALENDAR	find_calendar_entry	What's on my agenda <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
168|179	0		user	What do I have to do today?	CALENDAR	find_calendar_entry	What do I have to do <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
37|658	0		user	When is my next meeting?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
61|480	0		user	When's my next meeting?	CALENDAR	find_calendar_when	When's my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
84|401	0		user	when is my next appointment	CALENDAR	find_calendar_when	when is my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
442|58	0		user	When is my next doctors appointment?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> <title> doctors </title> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
460|56	0		user	When is my dentist appointment	CALENDAR	find_calendar_when	When is my <title> dentist </title> appointment	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
472|55	0		user	What time is my next meeting	CALENDAR	find_calendar_when	What time is my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
496|51	0		user	What time is my first meeting tomorrow?	CALENDAR	find_calendar_when	What time is my <order_ref> first </order_ref> meeting <start_date> tomorrow </start_date>	[{"slot_name":"order_ref","slot_value":"first","meta_data":{"CanonicalEntity":"first"}},{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
599|40	0		user	When is my dentist appointment?	CALENDAR	find_calendar_when	When is my <title> dentist </title> appointment	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
762|31	0		user	What time is my appointment tomorrow	CALENDAR	find_calendar_when	What time is my appointment <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
803|29	0		user	What time is my first meeting?	CALENDAR	find_calendar_when	What time is my <order_ref> first </order_ref> meeting	[{"slot_name":"order_ref","slot_value":"first","meta_data":{"CanonicalEntity":"first"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
1131|21	0		user	What time is my first appointment tomorrow?	CALENDAR	find_calendar_when	What time is my <order_ref> first </order_ref> appointment <start_date> tomorrow </start_date>	[{"slot_name":"order_ref","slot_value":"first","meta_data":{"CanonicalEntity":"first"}},{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
335|82	0		user	Where is my next meeting?	CALENDAR	find_calendar_where	Where is my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
851|27	0		user	Where is my next appointment?	CALENDAR	find_calendar_where	Where is my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
858|27	0		user	Where is my next meeting	CALENDAR	find_calendar_where	Where is my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
1319|17	0		user	Where am I doing this weekend?	CALENDAR	find_calendar_where	Where am I doing <start_date> this weekend </start_date>	[{"slot_name":"start_date","slot_value":"this weekend","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-W01-WE\">this weekend</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
3783|5	0		user	Where do I have next appointment?	CALENDAR	find_calendar_where	Where do I have <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
3794|5	0		user	Where am I going tomorrow?	CALENDAR	find_calendar_where	Where am I going <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
4879|4	0		user	Where's my next meeting?	CALENDAR	find_calendar_where	Where's my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
4939|4	0		user	Where do i have to do today	CALENDAR	find_calendar_where	Where do i have to do <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
7388|3	0		user	Where am I working today	CALENDAR	find_calendar_where	Where am I <title> working </title> <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
7392|3	0		user	Where is my appointment today?	CALENDAR	find_calendar_where	Where is my appointment <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
1835|12	0		user	Who do I have on my calendar today	CALENDAR	find_calendar_who	Who do I have on my calendar <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
4864|4	0		user	who am i meeting	CALENDAR	find_calendar_who	who am i meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
7406|3	0		user	Who am I meeting tomorrow?	CALENDAR	find_calendar_who	Who am I meeting <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
13069|2	0		user	Cortana who is scheduled for tomorrow	CALENDAR	find_calendar_who	Cortana who is scheduled for <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
6604|3	0		user	Tell me about my 3:00 PM appointment	CALENDAR	find_calendar_entry	Tell me about my <start_time> 3:00 PM </start_time> appointment	[{"slot_name":"start_time","slot_value":"3:00 PM","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T15:00\">3:00 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
11736|2	0		user	Tell me about my next meeting.	CALENDAR	find_calendar_entry	Tell me about my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
3348|6	0		user	How much time is left on my calendar	CALENDAR	time_remaining	How much time is left on my calendar	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
5086|4	0		user	How much time is on my calendar	CALENDAR	time_remaining	How much time is on my calendar	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16500|1	0		user	End the meeting	CALENDAR	disconnect_from_meeting	End the meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16501|1	0		user	End meeting	CALENDAR	disconnect_from_meeting	End meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16502|1	0		user	End this meeting	CALENDAR	disconnect_from_meeting	End this meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16503|1	0		user	End my meeting	CALENDAR	disconnect_from_meeting	End my meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16600|1	0		user	Add Yoji Hujo to the meeting	CALENDAR	add_attendee	Add <contact_name> Yoji Hujo </contact_name> to the meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16601|1	0		user	Add Michael to this meeting	CALENDAR	add_attendee	Add <contact_name> Michael </contact_name> to this meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16602|1	0		user	invite Tom to testing Canada meeting	CALENDAR	add_attendee	invite <contact_name> Tom </contact_name> to <title> testing Canada meeting </title>	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
16603|1	0		user	add Lalitha Madhuri to the meeting	CALENDAR	add_attendee	add <contact_name> Lalitha Madhuri </contact_name> to the meeting	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestToday	0		user	What do I have today	CALENDAR	find_calendar_entry	What do I have <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestToday_Q	0		user	What do I have today?	CALENDAR	find_calendar_entry	What do I have <start_date> today </start_date>	[{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestNext	0		user	what do I have next	CALENDAR	find_calendar_entry	what do I have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestNext_Q	0		user	what do I have next?	CALENDAR	find_calendar_entry	what do I have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestNextWho	0		user	who am I meeting with next	CALENDAR	find_calendar_who	who am I meeting with <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestNextWho_Q	0		user	who am I meeting with next?	CALENDAR	find_calendar_who	who am I meeting with <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestFirstToday	0		user	what is my first meeting today	CALENDAR	find_calendar_entry	what is my <order_ref> first </order_ref> meeting <start_date> today </start_date>	[{"slot_name":"order_ref","slot_value":"first","meta_data":{"CanonicalEntity":"first"}},{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
TCP_ScenariosTests_CalendarReviewTests_TestFirstToday_Q	0		user	what is my first meeting today?	CALENDAR	find_calendar_entry	what is my <order_ref> first </order_ref> meeting <start_date> today </start_date>	[{"slot_name":"order_ref","slot_value":"first","meta_data":{"CanonicalEntity":"first"}},{"slot_name":"start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
