id	query	intent	domain	QueryXml
0	what is last attachment that beadles sent thiru v	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> that <contact_name> beadles </contact_name> sent <to_contact_name> thiru v </to_contact_name>
0	what is latest attachment that duque sent pajo	file_search	files	what is <order_ref> latest </order_ref> <attachment> attachment </attachment> that <contact_name> duque </contact_name> sent <to_contact_name> pajo </to_contact_name>
0	attachment from rui fang	file_search	files	<attachment> attachment </attachment> from <contact_name> rui fang </contact_name>
0	narmin testcasesreport jan17 attachment	file_search	files	<contact_name> narmin </contact_name> <file_keyword> testcasesreport jan17 </file_keyword> <attachment> attachment </attachment>
0	whats recent attachment that ivar sent pamela reyes	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> ivar </contact_name> sent <to_contact_name> pamela reyes </to_contact_name>
0	what is recently attachment caldeira sent kanae nakamura	file_search	files	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> <contact_name> caldeira </contact_name> sent <to_contact_name> kanae nakamura </to_contact_name>
0	last night 6to5 attachment	file_search	files	<start_time> last night </start_time> <file_keyword> 6to5 </file_keyword> <attachment> attachment </attachment>
0	find vssx trachytoid attachment sent to fei cao	file_search	files	find <file_type> vssx </file_type> <file_keyword> trachytoid </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> fei cao </to_contact_name>
0	find presentations tritheocracy corrige attachment sent to megumi eguchi	file_search	files	find <file_type> presentations </file_type> <file_keyword> tritheocracy corrige </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> megumi eguchi </to_contact_name>
0	look for attachments in geode craze topic	file_search	files	look for <attachment> attachments </attachment> in <file_keyword> geode craze </file_keyword> topic
0	to corum with attachment vdw	file_search	files	to <to_contact_name> corum </to_contact_name> with <attachment> attachment </attachment> <file_type> vdw </file_type>
0	show me most last attachments sent by andrew boswell	file_search	files	show me most <order_ref> last </order_ref> <attachment> attachments </attachment> sent by <contact_name> andrew boswell </contact_name>
0	files but only if they have an attachment	file_search	files	 files  but only if they have an <attachment> attachment </attachment>
0	from kaori sawada with attachment last march	file_search	files	from <contact_name> kaori sawada </contact_name> with <attachment> attachment </attachment> <start_date> last march </start_date>
0	tiago barbosa forwarded attachment to gregori	file_search	files	<contact_name> tiago barbosa </contact_name> <email_state> forwarded </email_state> <attachment> attachment </attachment> to <to_contact_name> gregori </to_contact_name>
0	what is last attachment longquan sha sent me	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> longquan sha </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	show me latest excel attachments	file_search	files	show me <order_ref> latest </order_ref> <file_type> excel </file_type> <attachment> attachments </attachment>
0	ics attachments sent to hollis huang	file_search	files	<file_type> ics </file_type> <attachment> attachments </attachment> sent to <to_contact_name> hollis huang </to_contact_name>
0	Jacobian undermoral brilliantly with attachment	file_search	files	<file_keyword> Jacobian undermoral brilliantly </file_keyword> with <attachment> attachment </attachment>
0	signals data was included on attachment	file_search	files	<file_keyword> signals data </file_keyword> was included on <attachment> attachment </attachment>
0	csv attachment from dad	file_search	files	<file_type> csv </file_type> <attachment> attachment </attachment> from <relationship_name_from> dad </relationship_name_from>
0	סיימון 002 pptx attachment	file_search	files	<file_keyword> סיימון 002 </file_keyword> <file_type> pptx </file_type> <attachment> attachment </attachment>
0	horsehood attachment to raghu edupuganti	file_search	files	<file_keyword> horsehood </file_keyword> <attachment> attachment </attachment> to <to_contact_name> raghu edupuganti </to_contact_name>
0	vst attachment to josh du	file_search	files	<file_type> vst </file_type> <attachment> attachment </attachment> to <to_contact_name> josh du </to_contact_name>
0	messages to navtej sandhu with attachment	file_search	files	messages to <to_contact_name> navtej sandhu </to_contact_name> with <attachment> attachment </attachment>
0	matriheritage from tanmay kanade with attachment from january 1 to january 5	file_search	files	<file_keyword> matriheritage </file_keyword> from <contact_name> tanmay kanade </contact_name> with <attachment> attachment </attachment> from <start_date> january 1 </start_date> to <end_date> january 5 </end_date>
0	annerodite hypohemia unportioned attachment shared by veloria	file_search	files	<file_keyword> annerodite hypohemia unportioned </file_keyword> <attachment> attachment </attachment> shared by <contact_name> veloria </contact_name>
0	Jophiel attachments from may to june	file_search	files	<file_keyword> Jophiel </file_keyword> <attachment> attachments </attachment> from <start_date> may </start_date> to <end_date> june </end_date>
0	yannick stephan with attachment Docx	file_search	files	<contact_name> yannick stephan </contact_name> with <attachment> attachment </attachment> <file_type> Docx </file_type>
0	from michael w. lam with unvictorious soapsuddy attachments	file_search	files	from <contact_name> michael w. lam </contact_name> with <file_keyword> unvictorious soapsuddy </file_keyword> <attachment> attachments </attachment>
0	from morando with attachment about moonshot	file_search	files	from <contact_name> morando </contact_name> with <attachment> attachment </attachment> about <file_keyword> moonshot </file_keyword>
0	to albert yih with dater attachment	file_search	files	to <to_contact_name> albert yih </to_contact_name> with <file_keyword> dater </file_keyword> <attachment> attachment </attachment>
0	find filling convive pptx attachments from david simpson	file_search	files	find <file_keyword> filling convive </file_keyword> <file_type> pptx </file_type> <attachment> attachments </attachment> from <contact_name> david simpson </contact_name>
0	docx hasattachmentstrue	file_search	files	<file_type> docx </file_type> hasattachmentstrue
0	attachments from boss nigel d'souza	file_search	files	<attachment> attachments </attachment> from <relationship_name_from> boss </relationship_name_from> <contact_name> nigel d'souza </contact_name>
0	beaudin attachments	file_search	files	<contact_name> beaudin </contact_name> <attachment> attachments </attachment>
0	messages from wes pierson last week with attachments	file_search	files	messages from <contact_name> wes pierson </contact_name> <start_date> last week </start_date> with <attachment> attachments </attachment>
0	to haribabu indla with attachment	file_search	files	to <to_contact_name> haribabu indla </to_contact_name> with <attachment> attachment </attachment>
0	vsdm attachments from cameron moore	file_search	files	<file_type> vsdm </file_type> <attachment> attachments </attachment> from <contact_name> cameron moore </contact_name>
0	show me last png attachments	file_search	files	show me <order_ref> last </order_ref> <file_type> png </file_type> <attachment> attachments </attachment>
0	file from jade nguyen with an attachment	file_search	files	 file  from <contact_name> jade nguyen </contact_name> with an <attachment> attachment </attachment>
0	to antoine gosselin attachment Docx	file_search	files	to <to_contact_name> antoine gosselin </to_contact_name> <attachment> attachment </attachment> <file_type> Docx </file_type>
0	message attachments from shimi gersner	file_search	files	message <attachment> attachments </attachment> from <contact_name> shimi gersner </contact_name>
