ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177873988	0		user	virtualization basics powerpoint	FILES	file_search	<file_keyword> virtualization basics </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177873989	0		user	resume docs from Ecuador	FILES	file_search	<file_keyword> resume </file_keyword> <file_type> docs </file_type> from <file_keyword> Ecuador </file_keyword>	[]		1	
177873990	0		user	limiting reagent worksheet	FILES	file_search	<file_keyword> limiting reagent </file_keyword> <file_type> worksheet </file_type>	[]		1	
177873991	0		user	stargirl spark notes	FILES	file_search	<file_keyword> stargirl spark </file_keyword> <file_type> notes </file_type>	[]		1	
177873992	0		user	transparent slide	FILES	file_search	<file_keyword> transparent </file_keyword> <file_type> slide </file_type>	[]		1	
177873993	0		user	ms powerpoint	FILES	file_search	<file_keyword> ms </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177873994	0		user	domain visio dox	FILES	file_search	<file_keyword> domain </file_keyword> <file_type> visio dox </file_type>	[]		1	
177873995	0		user	management onenote	FILES	file_search	<file_keyword> management </file_keyword> <file_type> onenote </file_type>	[]		1	
177873996	0		user	sour notes	FILES	file_search	<file_keyword> sour </file_keyword> <file_type> notes </file_type>	[]		1	
177873997	0		user	megan returns home jpg	FILES	file_search	<file_keyword> megan returns home </file_keyword> <file_type> jpg </file_type>	[]		1	
177873998	0		user	son ' s graduation presentation by bouffanet ficini	FILES	file_search	<file_keyword> son ' s graduation </file_keyword> <file_type> presentation </file_type> by <contact_name> bouffanet ficini </contact_name>	[]		1	
177873999	0		user	crayon notes	FILES	file_search	<file_keyword> crayon </file_keyword> <file_type> notes </file_type>	[]		1	
177874000	0		user	stargirl spark notes	FILES	file_search	<file_keyword> stargirl spark </file_keyword> <file_type> notes </file_type>	[]		1	
177874001	0		user	page appointment image	FILES	file_search	<file_keyword> page appointment </file_keyword> <file_type> image </file_type>	[]		1	
177874002	0		user	ass wiping vstx by shizuyuki wintikova marjanu	FILES	file_search	<file_keyword> ass wiping </file_keyword> <file_type> vstx </file_type> by <contact_name> shizuyuki wintikova marjanu </contact_name>	[]		1	
177874003	0		user	window powerpoint	FILES	file_search	<file_keyword> window </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874004	0		user	two p . m . excel	FILES	file_search	<file_keyword> two p . m . </file_keyword> <file_type> excel </file_type>	[]		1	
177874005	0		user	comparing decimals worksheet	FILES	file_search	<file_keyword> comparing decimals </file_keyword> <file_type> worksheet </file_type>	[]		1	
177874006	0		user	gre Docx by bokshchanin	FILES	file_search	<file_keyword> gre </file_keyword> <file_type> Docx </file_type> by <contact_name> bokshchanin </contact_name>	[]		1	
177874007	0		user	french ankle pdf	FILES	file_search	<file_keyword> french ankle </file_keyword> <file_type> pdf </file_type>	[]		1	
177874008	0		user	Family photos from March	FILES	file_search	<file_keyword> Family </file_keyword> <file_type> photos </file_type> from <date> March </date>	[]		1	
177874009	0		user	flight home ppt	FILES	file_search	<file_keyword> flight home </file_keyword> <file_type> ppt </file_type>	[]		1	
177874010	0		user	shared documen	FILES	file_search	<file_keyword> shared </file_keyword> <file_type> documen </file_type>	[]		1	
177874011	0		user	gto slides	FILES	file_search	<file_keyword> gto </file_keyword> <file_type> slides </file_type>	[]		1	
177874012	0		user	eit workbook	FILES	file_search	<file_keyword> eit </file_keyword> <file_type> workbook </file_type>	[]		1	
177874013	0		user	page appointment Docx	FILES	file_search	<file_keyword> page appointment </file_keyword> <file_type> Docx </file_type>	[]		1	
177874014	0		user	CONTROL DE OPERACIONES ONENOTE	FILES	file_search	<file_keyword> CONTROL DE OPERACIONES </file_keyword> <file_type> onenote </file_type>	[]		1	
177874015	0		user	Chapter 8 PowerPoint.	FILES	file_search	<file_keyword> chapter 8 </file_keyword> <file_type> powerpoint </file_type> .	[]		1	
177874016	0		user	budgeting worksheets	FILES	file_search	<file_keyword> budgeting </file_keyword> <file_type> worksheets </file_type>	[]		1	
177874017	0		user	team lead meeting tsv	FILES	file_search	<file_keyword> team lead meeting </file_keyword> <file_type> tsv </file_type>	[]		1	
177874018	0		user	active employee powerpoint	FILES	file_search	<file_keyword> active employee </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874019	0		user	front page presentation names hot cakes	FILES	file_search	<file_keyword> front page </file_keyword> <file_type> presentation </file_type> names <file_name> hot cakes </file_name>	[]		1	
177874020	0		user	once note	FILES	file_search	<file_keyword> once </file_keyword> <file_type> note </file_type>	[]		1	
177874021	0		user	Ethan's 5th birthday photos	FILES	file_search	<file_keyword> Ethan's 5th birthday </file_keyword> <file_type> photos </file_type>	[]		1	
177874022	0		user	meeting notes list all	FILES	file_search	<file_keyword> meeting </file_keyword> <file_type> notes </file_type> list all	[]		1	
177874023	0		user	mommy time out xlsx by champollion pazzianotto nyatri	FILES	file_search	<file_keyword> mommy time out </file_keyword> <file_type> xlsx </file_type> by <contact_name> champollion pazzianotto nyatri </contact_name>	[]		1	
177874024	0		user	Gatlinburg trip photos	FILES	file_search	<file_keyword> Gatlinburg trip </file_keyword> <file_type> photos </file_type>	[]		1	
177874025	0		user	eit workbook	FILES	file_search	<file_keyword> eit </file_keyword> <file_type> workbook </file_type>	[]		1	
177874026	0		user	wedding docume	FILES	file_search	<file_keyword> wedding </file_keyword> <file_type> docume </file_type>	[]		1	
177874027	0		user	attendance sheet	FILES	file_search	<file_keyword> attendance </file_keyword> <file_type> sheet </file_type>	[]		1	
177874028	0		user	themes powerpoint	FILES	file_search	<file_keyword> themes </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874029	0		user	updf photos	FILES	file_search	<file_keyword> updf </file_keyword> <file_type> photos </file_type>	[]		1	
177874030	0		user	accounting excel worksheet	FILES	file_search	<file_keyword> accounting </file_keyword> <file_type> excel worksheet </file_type>	[]		1	
177874031	0		user	current work presentation	FILES	file_search	<file_keyword> current work </file_keyword> <file_type> presentation </file_type>	[]		1	
177874032	0		user	bc546 datasheet	FILES	file_search	<file_keyword> bc546 </file_keyword> <file_type> datasheet </file_type>	[]		1	
177874033	0		user	force authority onenote	FILES	file_search	<file_keyword> force authority </file_keyword> <file_type> onenote </file_type>	[]		1	
177874034	0		user	go to city college ics by viggi gangshan mekss	FILES	file_search	<file_keyword> go to city college </file_keyword> <file_type> ics </file_type> by <contact_name> viggi gangshan mekss </contact_name>	[]		1	
177874035	0		user	company campout spreadsheet	FILES	file_search	<file_keyword> company campout </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874036	0		user	planning with students in mind powerpoint	FILES	file_search	<file_keyword> planning with students in mind </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874037	0		user	biliary obstruction ppt	FILES	file_search	<file_keyword> biliary obstruction </file_keyword> <file_type> ppt </file_type>	[]		1	
177874038	0		user	spring accounting sheet and Diana	FILES	file_search	<file_keyword> spring accounting </file_keyword> <file_type> sheet </file_type> and <file_keyword> Diana </file_keyword>	[]		1	
177874039	0		user	coworker slideshow	FILES	file_search	<file_keyword> coworker </file_keyword> <file_type> slideshow </file_type>	[]		1	
177874040	0		user	office fix pptx by champollion diplan	FILES	file_search	<file_keyword> office fix </file_keyword> <file_type> pptx </file_type> by <contact_name> champollion diplan </contact_name>	[]		1	
177874041	0		user	weekly exam deck	FILES	file_search	<file_keyword> weekly exam </file_keyword> <file_type> deck </file_type>	[]		1	
177874042	0		user	api documentation	FILES	file_search	<file_keyword> api </file_keyword> <file_type> documentation </file_type>	[]		1	
177874043	0		user	trinh chieu powerpoint	FILES	file_search	<file_keyword> trinh chieu </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874044	0		user	skyrim xbox three sixty patch notes	FILES	file_search	<file_keyword> skyrim xbox three sixty patch </file_keyword> <file_type> notes </file_type>	[]		1	
177874045	0		user	modern music shops excel document	FILES	file_search	<file_keyword> modern music shops </file_keyword> <file_type> excel </file_type> document	[]		1	
177874046	0		user	canon rar file	FILES	file_search	<file_keyword> canon </file_keyword> <file_type> rar </file_type> file	[]		1	
177874047	0		user	investment excel docum	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type> docum	[]		1	
177874048	0		user	July school trip photos	FILES	file_search	<file_keyword> July school trip </file_keyword> <file_type> photos </file_type>	[]		1	
177874049	0		user	medical school notes	FILES	file_search	<file_keyword> medical school </file_keyword> <file_type> notes </file_type>	[]		1	
177874050	0		user	company powerpoint presentation examples	FILES	file_search	<file_keyword> company </file_keyword> <file_type> powerpoint presentation </file_type> <file_keyword> examples </file_keyword>	[]		1	
177874051	0		user	management operations onenote	FILES	file_search	<file_keyword> management operations </file_keyword> <file_type> onenote </file_type>	[]		1	
177874052	0		user	s note	FILES	file_search	<file_keyword> s </file_keyword> <file_type> note </file_type>	[]		1	
177874053	0		user	attendance sheet	FILES	file_search	<file_keyword> attendance </file_keyword> <file_type> sheet </file_type>	[]		1	
177874054	0		user	staples ministry powerpoint	FILES	file_search	<file_keyword> staples ministry </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177874055	0		user	scary pictures take scary pictures	FILES	file_search	<file_keyword> scary </file_keyword> <file_type> pictures </file_type> take <file_keyword> scary </file_keyword> <file_type> pictures </file_type>	[]		1	
177874056	0		user	pick up madison from practice Docs	FILES	file_search	<file_keyword> pick up madison from practice </file_keyword> <file_type> Docs </file_type>	[]		1	
177874057	0		user	far side photos 10/12/12 edit	FILES	file_search	<file_keyword> far side </file_keyword> <file_type> photos </file_type> <date> 10/12/12 </date> edit	[]		1	
177874058	0		user	wedding docu	FILES	file_search	<file_keyword> wedding </file_keyword> <file_type> docu </file_type>	[]		1	
177874059	0		user	baseball camp ridge notebook by eeckhout mytty	FILES	file_search	<file_keyword> baseball camp ridge </file_keyword> <file_type> notebook </file_type> by <contact_name> eeckhout mytty </contact_name>	[]		1	
177874060	0		user	Exercise spreadsheet	FILES	file_search	<file_keyword> Exercise </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177874061	0		user	noryl data sheet	FILES	file_search	<file_keyword> noryl </file_keyword> <file_type> data sheet </file_type>	[]		1	
177874062	0		user	hoping pictures document	FILES	file_search	<file_keyword> hoping </file_keyword> <file_type> pictures </file_type> document	[]		1	
177874063	0		user	nurse appointment vsd by sorropago	FILES	file_search	<file_keyword> nurse appointment </file_keyword> <file_type> vsd </file_type> by <contact_name> sorropago </contact_name>	[]		1	
177874064	0		user	phrase worksheet	FILES	file_search	<file_keyword> phrase </file_keyword> <file_type> worksheet </file_type>	[]		1	
177874065	0		user	weekly exam ics	FILES	file_search	<file_keyword> weekly exam </file_keyword> <file_type> ics </file_type>	[]		1	
177874066	0		user	resuscitation ppt file	FILES	file_search	<file_keyword> resuscitation </file_keyword> <file_type> ppt </file_type> file	[]		1	
177874067	0		user	jazz patterns pdf	FILES	file_search	<file_keyword> jazz patterns </file_keyword> <file_type> pdf </file_type>	[]		1	
177874068	0		user	investment excel documents	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type> documents	[]		1	
177874069	0		user	mes docume	FILES	file_search	<file_keyword> mes </file_keyword> <file_type> docume </file_type>	[]		1	
177874070	0		user	wii iso files	FILES	file_search	<file_keyword> wii </file_keyword> <file_type> iso </file_type> files	[]		1	
177874071	0		user	call bnl saddle number two four nine seven seven three nine workbook by girechev	FILES	file_search	<file_keyword> call bnl saddle number two four nine seven seven three nine </file_keyword> <file_type> workbook </file_type> by <contact_name> girechev </contact_name>	[]		1	
177874072	0		user	open house notebooks	FILES	file_search	<file_keyword> open house </file_keyword> <file_type> notebooks </file_type>	[]		1	
177874073	0		user	eit workbook	FILES	file_search	<file_keyword> eit </file_keyword> <file_type> workbook </file_type>	[]		1	
177874074	0		user	son ' s graduation vsd by lieblichova pedat deinhardt massy	FILES	file_search	<file_keyword> son ' s graduation </file_keyword> <file_type> vsd </file_type> by <contact_name> lieblichova pedat deinhardt massy </contact_name>	[]		1	
