ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teams78559a14-f464-470d-a5ea-8f6d2555202c	0	9/12/2019 19:04	user	And I will show up in your report. Lee.	NOTSURE	notsure_not_judged	and i will show up in your report. lee	[]				1
Teams8628288c-b2c8-45c6-9c56-f18ceef7d569	0	9/6/2019 18:58	user	Hey Cortana, How do you say it is a pleasure to meet you?	NOTSURE	notsure_not_judged	hey cortana, how do you say it is a pleasure to meet you	[]				1
Teamsca69e0ec-352b-4d8f-a0d0-60e33d2f6b13	0	9/5/2019 4:43	user	Cortana work.	NOTSURE	notsure_not_judged	cortana work	[]				1
Teamsb8804887-a05f-48f4-9455-62112987052c	0	9/5/2019 11:52	user	Present with that.	NOTSURE	notsure_not_judged	present with that	[]				1
Teams0bd83fe4-8f7b-41c2-8e8e-27dce1b14a79	0	9/11/2019 8:03	user	I know.	NOTSURE	notsure_not_judged	i know	[]				1
Teamsd7f6aa04-0a62-440b-9f44-3e61da7273fd	0	9/12/2019 9:41	user	Voice over on portrait team app Switcher voiceover off.	NOTSURE	notsure_not_judged	voice over on portrait team app switcher voiceover off	[]				1
Teams17506339-7601-461f-af9e-841ec627e909	0	9/11/2019 17:15	user	Hey Cortana, play the meeting with Abraham Jacob.	NOTSURE	notsure_not_judged	hey cortana, play the meeting with abraham jacob	[]				1
Teams58e44c98-8290-486e-bb2b-86310ed492df	0	9/26/2019 11:03	user	Join me. Think.	NOTSURE	notsure_not_judged	join me. think	[]				1
Teams81e4e33b-b493-46e5-9c08-86f6230d1932	0	9/4/2019 10:33	user	So.	NOTSURE	notsure_not_judged	so	[]				2
Teams376e8d7f-4988-46ca-b939-44e4260bb4ad	0	9/10/2019 10:25	user	Suck it daily.	NOTSURE	notsure_not_judged	suck it daily	[]				1
Teamse48ccce9-49ef-4d99-8572-171a554e6705	0	9/19/2019 1:51	user	Are scarce.	NOTSURE	notsure_not_judged	are scarce	[]				1
Teams625cbf8a-5bf1-4469-82b4-d359713978d1	0	9/3/2019 16:33	user	Hi Cortona.	NOTSURE	notsure_not_judged	hi cortona	[]				1
Teamsbe1986b3-c113-43e6-911f-b82bece21c01	0	9/11/2019 16:53	user	No, I meant I'm summer.	NOTSURE	notsure_not_judged	no, i meant i'm summer	[]				1
Teamsc6e1fd4c-f1ec-4837-bb61-6905e223a7ed	0	9/2/2019 11:39	user	Hey Cortana, open rest API dog.	NOTSURE	notsure_not_judged	Hey Cortana, open rest API dog.	[]				2
Teams2bcbb7a9-f8d5-4c54-86a7-e46a48619687	0	9/3/2019 21:06	user	Hey Cortana, tell me news about immigration reform.	NOTSURE	notsure_not_judged	hey cortana, tell me news about immigration reform	[]				1
Teams0313d946-06b7-424f-96ed-ac7d61975a39	0	9/4/2019 5:42	user	Show me my settings.	NOTSURE	notsure_not_judged	show me my settings	[]				1
Teams021d4a09-47e3-442a-b1c9-9b06fcc24f21	0	9/16/2019 21:55	user	Yeah, yeah.	NOTSURE	notsure_not_judged	yeah, yeah	[]				1
Teams6c952b5c-e08b-48de-93b1-c9a856fd3e0a	0	9/4/2019 17:55	user	Lumina working on.	NOTSURE	notsure_not_judged	lumina working on	[]				1
Teams06e90ee5-2ad2-4288-afec-1eb21fae5400	0	9/23/2019 19:19	user	Hold on.	NOTSURE	notsure_not_judged	hold on	[]				1
Teamsc2560d65-8ec0-4678-80d1-7df604e6d631	0	9/11/2019 9:58	user	Navigate to speech.	NOTSURE	notsure_not_judged	navigate to speech	[]				1
Teams6863f0ed-9b99-4112-860d-12252dfcd8d1	0	9/4/2019 5:36	user	Yeah, well.	NOTSURE	notsure_not_judged	yeah, well	[]				1
Teams21fc480b-9011-4cba-a850-92a722b616c1	0	9/18/2019 10:54	user	Hello, open Cortana.	NOTSURE	notsure_not_judged	hello, open cortana	[]				1
Teams9aadf299-14b7-44e7-be6e-6490da0dc257	0	9/23/2019 23:07	user	Hey Cortana, remind me that I need to leave in 20 minutes.	NOTSURE	notsure_not_judged	hey cortana, remind me that i need to leave in 20 minutes	[]				1
Teamse93f4341-8fea-4142-b695-c187283dd61c	0	9/27/2019 22:09	user	How about tomorrow?	NOTSURE	notsure_not_judged	How about tomorrow?	[]				1
Teamsefa658a3-f775-4518-b120-63498dbc0f2e	0	9/10/2019 5:46	user	My aunt.	NOTSURE	notsure_not_judged	my aunt	[]				1
Teams8e5e1695-3adb-40d8-9146-84d44c602cc3	0	9/3/2019 2:26	user	Hey Cortana, what's the weather in Bellevue?	NOTSURE	notsure_not_judged	hey cortana, what's the weather in bellevue	[]				1
Teams15a18365-85be-4a35-8bf5-63c7b7a04e91	0	9/17/2019 14:17	user	Smile.	NOTSURE	notsure_not_judged	smile	[]				1
Teams65ea0bf1-b21b-4ae5-a995-0e63dc907a2a	0	9/3/2019 21:47	user	Hey Cortana, what movie is it called? What were the dogs are really doing when they're left alone?	NOTSURE	notsure_not_judged	hey cortana, what movie is it called? what were the dogs are really doing when they're left alone	[]				1
Teamsd6b9c9f1-6b94-4792-a63c-8f7c1a9dd735	0	9/26/2019 17:02	user	Hey Cortana, Yeah it works.	NOTSURE	notsure_not_judged	hey cortana, yeah it works	[]				1
Teams371d87bc-996a-424e-8ce8-de34886889fa	0	9/20/2019 6:11	user	I'll be sleeping.	NOTSURE	notsure_not_judged	i'll be sleeping	[]				1
Teams958a9cd3-4731-41ee-8a2c-c1f3743dd439	0	9/5/2019 1:44	user	Hey Cortana, enable what you all over.	NOTSURE	notsure_not_judged	hey cortana, enable what you all over	[]				1
Teamsa8ddf902-4c9c-4b15-bf63-7e6b99720182	0	9/27/2019 6:04	user	Cortana button and the voice. Uh uh over will say.	NOTSURE	notsure_not_judged	cortana button and the voice. uh uh over will say	[]				1
Teams9c233c1b-65d7-4f32-a3c9-f887777fb703	0	9/19/2019 5:11	user	Couldn't very well.	NOTSURE	notsure_not_judged	couldn't very well	[]				1
Teams3cccc261-70aa-4366-9b90-091f8aaf4e90	0	9/9/2019 13:50	user	I spoke.	NOTSURE	notsure_not_judged	i spoke	[]				1
Teams53ecb740-24aa-465d-8d70-98fdf2e6746c	0	9/17/2019 13:45	user	What's on my?	NOTSURE	notsure_not_judged	what's on my	[]				1
Teams785c406b-2dbe-4fa9-a5db-16123df033aa	0	9/20/2019 3:20	user	I like the wetlands.	NOTSURE	notsure_not_judged	i like the wetlands	[]				1
Teamsa1858592-3890-492b-b720-5cbaf5b66104	0	9/4/2019 6:03	user	Turn it down.	NOTSURE	notsure_not_judged	turn it down	[]				1
Teams5e972fc1-a4b4-4bca-8b77-283d5c11163b	0	9/3/2019 7:02	user	Cortana she Cortana. What kinda half?	NOTSURE	notsure_not_judged	cortana she cortana. what kinda half	[]				1
Teams3afc250e-f4ee-4d12-b93c-da97fb5300a1	0	9/20/2019 19:17	user	Cortana, the so the notion that were still separate groups and.	NOTSURE	notsure_not_judged	cortana, the so the notion that were still separate groups and	[]				1
Teams48748acf-b56f-4c01-af78-7a66364a8ee9	0	9/6/2019 13:53	user	David.	NOTSURE	notsure_not_judged	david	[]				1
Teams96a75190-bfce-4025-a6fb-7735450ce997	0	9/10/2019 11:40	user	Finally working out.	NOTSURE	notsure_not_judged	finally working out	[]				1
Teamsbaaa67a5-5712-477f-bf86-7bf4c82fc242	0	9/3/2019 18:09	user	Sometimes, uh.	NOTSURE	notsure_not_judged	sometimes, uh	[]				1
Teams9ee2182d-4d4e-4886-9816-12c3aa6af1c0	0	9/19/2019 7:59	user	Hello, hello hello.	NOTSURE	notsure_not_judged	hello, hello hello	[]				4
Teams472bb16d-324d-4a2f-9201-c39daa107863	0	9/8/2019 8:59	user	Cortana blah blah blah.	NOTSURE	notsure_not_judged	cortana blah blah blah	[]				1
Teams0e0e1666-02a2-4139-96ff-ca9a560669f1	0	9/16/2019 15:32	user	Play DVD.	NOTSURE	notsure_not_judged	play dvd	[]				1
Teams724ad3aa-161f-4c6c-b888-f38ee78eb0c4	0	9/23/2019 23:01	user	Hey Cortana is an SUV safer?	NOTSURE	notsure_not_judged	hey cortana is an suv safer	[]				1
Teamsf5186f5a-bf09-45c7-9b81-3ecc3cf07603	0	9/27/2019 4:10	user	Before nicer.	NOTSURE	notsure_not_judged	before nicer	[]				1
Teams64aadbbf-1b45-4bd6-8e93-2000fda3310f	0	9/19/2019 5:46	user	No dude.	NOTSURE	notsure_not_judged	no dude	[]				1
Teams2b3bfd30-b87a-4788-a02a-870b4c56ad7b	0	9/23/2019 23:36	user	Open dialogue ingin summary?	NOTSURE	notsure_not_judged	Open dialogue ingin summary?	[]				1
Teamseedf1f99-eec1-488a-932a-bcffbda0e1a2	0	9/20/2019 8:22	user	Recharge.	NOTSURE	notsure_not_judged	recharge	[]				1
Teams38f2041d-1d6b-40f7-9513-54b1ca4c9c80	0	9/21/2019 2:21	user	I need to open it.	NOTSURE	notsure_not_judged	i need to open it	[]				1
Teamsb19e571e-1815-400c-8b3b-b31c71ceeabb	0	9/18/2019 17:17	user	Drawing the meeting.	NOTSURE	notsure_not_judged	Drawing the meeting.	[]				1
Teams6143e357-7ba6-4acc-a885-9eb7e9e5863e	0	9/12/2019 19:00	user	Conversation of Microsoft has had little person.	NOTSURE	notsure_not_judged	conversation of microsoft has had little person	[]				1
Teamsf91b4727-8182-4890-ab61-92fcdae10026	0	9/18/2019 12:02	user	Hey Cortona.	NOTSURE	notsure_not_judged	hey cortona	[]				3
Teamsa97aad3d-4bcb-40fa-ad66-5b886955d9bb	0	9/4/2019 18:21	user	Cortana, you know that.	NOTSURE	notsure_not_judged	cortana, you know that	[]				1
Teamscb60d2c4-0009-4e93-8ad3-19202d008735	0	9/10/2019 5:36	user	Hey Cortana. I just want to make sure that we have.	NOTSURE	notsure_not_judged	hey cortana. i just want to make sure that we have	[]				1
Teams23f32934-0add-4048-906b-d52124b15761	0	9/17/2019 22:20	user	Available.	NOTSURE	notsure_not_judged	Available.	[]				1
Teams9a0120bf-0764-4954-b45a-b6f3de053304	0	9/6/2019 19:08	user	Hey Cortana. Did Hulk Hogan have a reality TV show?	NOTSURE	notsure_not_judged	hey cortana. did hulk hogan have a reality tv show	[]				1
Teams5a8c8bdd-a094-4940-95d5-0ea40d0644a7	0	9/18/2019 7:22	user	Hello hello hello hello hello hello.	NOTSURE	notsure_not_judged	hello hello hello hello hello hello	[]				1
Teams9b5a23db-abcd-42a1-b2e1-e9ed636c0151	0	9/30/2019 19:23	user	Share.	NOTSURE	notsure_not_judged	share	[]				2
Teams116d725f-b241-4637-ac85-66938489b0dd	0	9/9/2019 6:04	user	Something went wrong. Try back soon.	NOTSURE	notsure_not_judged	something went wrong. try back soon	[]				1
Teams5fdf8dda-49b2-4d16-885f-73fb9340fbf9	0	9/27/2019 3:25	user	So uh.	NOTSURE	notsure_not_judged	so uh	[]				1
Teamsf2eb8bd1-f331-4896-816e-9a95038e3d6b	0	9/11/2019 9:06	user	Who manage is.	NOTSURE	notsure_not_judged	who manage is	[]				1
Teams2c461511-63a6-4f46-88aa-b4dc35326a0d	0	9/25/2019 17:15	user	Cortana Contacts and the.	NOTSURE	notsure_not_judged	cortana contacts and the	[]				1
Teams3339fb55-de62-47d4-ae8e-6ba822134b43	0	9/18/2019 10:46	user	Open space.	NOTSURE	notsure_not_judged	open space	[]				1
Teams3a6a913c-2623-45ce-b3ac-0d533e48d75d	0	9/30/2019 15:43	user	Hey Cortana. Who is Sasha?	NOTSURE	notsure_not_judged	hey cortana. who is sasha	[]				1
Teams306573ea-a4ab-42f3-bb63-445a079be592	0	9/12/2019 18:57	user	Cortana install?	NOTSURE	notsure_not_judged	cortana install	[]				1
Teams20283c9c-0fde-4861-b8eb-764857787b17	0	9/19/2019 17:07	user	Cortana upgrading? Then you will not see.	NOTSURE	notsure_not_judged	cortana upgrading? then you will not see	[]				1
Teamsa3ab6067-89db-4d27-bdde-2e3bde2048f7	0	9/19/2019 23:50	user	Also.	NOTSURE	notsure_not_judged	also	[]				1
Teamsd7e77402-f7d7-44c8-b518-6b5982f0653d	0	9/26/2019 1:34	user	Hey Cortana. 543470620	NOTSURE	notsure_not_judged	Hey Cortana. 543470620	[]				1
Teams65fa9535-4f92-42ac-b561-4c7335447458	0	9/20/2019 1:57	user	Rock model.	NOTSURE	notsure_not_judged	rock model	[]				1
Teams10dcba61-1944-41e7-9e8c-1b8bffd2c10a	0	9/30/2019 6:38	user	Hey Cortana come.	NOTSURE	notsure_not_judged	hey cortana come	[]				1
Teams5bd361f3-90bc-4b67-a33f-892216a3ff1c	0	9/29/2019 7:29	user	Hey Cortana show me.	NOTSURE	notsure_not_judged	hey cortana show me	[]				1
Teams33db6aac-3abe-4928-933e-40ee5cefae89	0	9/4/2019 17:30	user	Hey Cortana, who put the ram in the Ramma Lamma Ding Dong?	NOTSURE	notsure_not_judged	hey cortana, who put the ram in the ramma lamma ding dong	[]				2
Teamse62bf411-afd1-4af2-9adc-7a490eeaeb2a	0	9/23/2019 16:35	user	Standard.	NOTSURE	notsure_not_judged	standard	[]				1
Teams16480527-81f9-41f6-a7a2-81c7ddc2f375	0	9/3/2019 10:57	user	Hey Cortana, how are you?	NOTSURE	notsure_not_judged	hey cortana, how are you	[]				1
Teamsa34b1bae-7836-430e-8801-0e317ee7b1c3	0	9/9/2019 13:51	user	You know very quickly. For example, I can make a call not so. And.	NOTSURE	notsure_not_judged	you know very quickly. for example, i can make a call not so. and	[]				1
Teams47f36d4c-bd04-405e-99f6-228564d28239	0	9/18/2019 15:31	user	You have a naked.	NOTSURE	notsure_not_judged	you have a naked	[]				1
Teams762649b5-27d0-4cff-91ed-8c973ae8b1f6	0	9/27/2019 0:12	user	Hey Cortana, what is the weather like today?	NOTSURE	notsure_not_judged	hey cortana, what is the weather like today	[]				1
Teamsaffa8d25-2541-4a0d-a430-678f9f9e69a1	0	9/16/2019 6:11	user	Who is?	NOTSURE	notsure_not_judged	Who is?	[]				3
Teamsf6dfc5c5-7df3-464f-a608-590d47864a1e	0	9/25/2019 21:38	user	Huh?	NOTSURE	notsure_not_judged	huh	[]				1
Teams16ef8ad5-12f1-40cf-a814-4525979c3ef7	0	9/7/2019 17:26	user	Chinese.	NOTSURE	notsure_not_judged	chinese	[]				1
Teams2a775203-e947-49d1-9925-a858917bdb3c	0	9/4/2019 18:37	user	Hey Cortana, how much to install septic tank?	NOTSURE	notsure_not_judged	hey cortana, how much to install septic tank	[]				2
Teamsa170934b-c59b-4354-a628-e02802017f7b	0	9/26/2019 18:34	user	Read my email.	NOTSURE	notsure_not_judged	read my email	[]				1
Teams5ab1760c-31dc-4803-ad1c-45957ac85ef0	0	9/10/2019 7:51	user	Kay meeting with.	NOTSURE	notsure_not_judged	Kay meeting with.	[]				1
Teams533cb00d-e115-4c29-823d-990b3de2cd70	0	9/6/2019 16:25	user	Show me my medals.	NOTSURE	notsure_not_judged	show me my medals	[]				1
Teamsd68ed1f7-15f5-423d-8d85-e8ce5e7ef922	0	9/19/2019 5:47	user	Hey Cortana Orientation Lock.	NOTSURE	notsure_not_judged	hey cortana orientation lock	[]				1
Teamse04ba17d-fda6-4d38-bbc3-b361a1342d16	0	9/27/2019 22:21	user	Cortana listening to itself.	NOTSURE	notsure_not_judged	cortana listening to itself	[]				1
Teams9a23122e-ce0a-4bcb-b809-7abdbea735b6	0	9/30/2019 18:44	user	But again, I think the concern that.	NOTSURE	notsure_not_judged	but again, i think the concern that	[]				1
Teams118ea4e1-38f7-4861-a668-ef3663727b93	0	9/9/2019 12:46	user	Cortana is it?	NOTSURE	notsure_not_judged	cortana is it	[]				1
Teams7d076fcd-10ff-4f87-819e-404e2eb3c772	0	9/25/2019 17:14	user	German.	NOTSURE	notsure_not_judged	german	[]				1
Teamsd21de824-5442-4ad2-8706-1f582a5fd8ff	0	9/17/2019 5:58	user	Select.	NOTSURE	notsure_not_judged	select	[]				1
Teamsc17d2c13-ff2a-4f79-9e11-7970d98aeee6	0	9/10/2019 11:26	user	English drudge to discuss settings at 10:00 AM tomorrow.	NOTSURE	notsure_not_judged	english drudge to discuss settings at 10:00 am tomorrow	[]				1
Teamsc0002a8b-e690-44f0-9c17-f464e5d893c2	0	9/25/2019 16:57	user	I don't like the full screen so that they can see that settings. That's about double fixing. But today.	NOTSURE	notsure_not_judged	i don't like the full screen so that they can see that settings. that's about double fixing. but today	[]				1
Teams6750275e-f940-4310-a704-db253ee1db8a	0	9/3/2019 8:58	user	Cortana show fire to Chit.	NOTSURE	notsure_not_judged	cortana show fire to chit	[]				1
Teams8d075afa-df4d-4e2a-8c5e-48fa562cc4f5	0	9/17/2019 16:21	user	Join me.	NOTSURE	notsure_not_judged	Join me.	[]				1
Teamsdb406d55-43a0-4508-82a9-5d9dedfdeebf	0	9/26/2019 20:48	user	Hey Cortana, where am I going with this Abella Lubin?	NOTSURE	notsure_not_judged	Hey Cortana, where am I going with this Abella Lubin?	[]				1
Teamsc452afbd-01b4-4200-a302-62bc9279a896	0	9/26/2019 21:29	user	To busy.	NOTSURE	notsure_not_judged	to busy	[]				1
Teams2a3b9dc3-8126-4185-8c65-8b79936bbad7	0	9/6/2019 7:05	user	Hello hello hello hello hello, what's the matter? Hello, what's the weather?	NOTSURE	notsure_not_judged	hello hello hello hello hello, what's the matter? hello, what's the weather	[]				1
Teams15525101-776a-4784-9434-60bc4d9dc6ef	0	9/4/2019 18:20	user	Check testing PowerPoint here.	NOTSURE	notsure_not_judged	check testing powerpoint here	[]				1
Teamsb6ed0b1c-ca18-4b32-b243-2d7e00f91449	0	9/18/2019 0:20	user	Shuffle.	NOTSURE	notsure_not_judged	shuffle	[]				1
Teams6ec856d0-f1a6-4730-bcbd-a7b19126d5ad	0	9/4/2019 21:10	user	We're looking at the 2 definitions so that were described above for just not war with saying any of those 2 categories.	NOTSURE	notsure_not_judged	we're looking at the 2 definitions so that were described above for just not war with saying any of those 2 categories	[]				1
Teams31a83f43-ac8b-43cf-8491-2761322abdc8	0	9/23/2019 22:11	user	Play steep.	NOTSURE	notsure_not_judged	play steep	[]				1
Teams63bae832-1e96-4f40-bbd1-aff9ba5a5da5	0	9/26/2019 23:05	user	Groups presentation here.	NOTSURE	notsure_not_judged	Groups presentation here.	[]				1
Teams3862bcc8-804f-4a2a-b559-96da0efcfd7f	0	9/18/2019 19:46	user	Cortana default.	NOTSURE	notsure_not_judged	cortana default	[]				1
Teamsf1ea3e23-9ae5-4e6f-9e61-f07c694f0168	0	9/4/2019 11:43	user	Cortana. She will get him.	NOTSURE	notsure_not_judged	cortana. she will get him	[]				1
Teams199a3a63-5796-450d-b129-ef7ddced0448	0	9/10/2019 21:40	user	Cortana stop what you're doing, but just.	NOTSURE	notsure_not_judged	cortana stop what you're doing, but just	[]				1
Teamsc211181b-9566-4189-a465-488539e42029	0	9/1/2019 10:13	user	Send it.	NOTSURE	notsure_not_judged	send it	[]				2
Teamse3809e4a-091d-4da8-8652-e7d5955931f9	0	9/6/2019 18:50	user	Hey Cortana, how much does the earth weigh in pounds?	NOTSURE	notsure_not_judged	hey cortana, how much does the earth weigh in pounds	[]				1
Teams7d5828aa-26aa-4f7d-9186-0c593269488d	0	9/17/2019 17:13	user	Voice.	NOTSURE	notsure_not_judged	voice	[]				1
Teamsa52d6e54-00c0-454b-b407-bbf49ffd1c81	0	9/18/2019 21:06	user	Cortana close.	NOTSURE	notsure_not_judged	cortana close	[]				1
Teamse5390b9a-6d87-4636-8c69-8d2014f5eea1	0	9/9/2019 12:35	user	Hey Cortana, call Betty care.	NOTSURE	notsure_not_judged	Hey Cortana, call Betty care.	[]				1
Teamsb37a7ded-3bca-4b6d-b5c1-d3503ede98a7	0	9/26/2019 21:05	user	Testing.	NOTSURE	notsure_not_judged	testing	[]				1
Teams5a59191f-48ca-44ef-a7a1-f077beed7456	0	9/19/2019 22:48	user	Cortana, you may not be there and then so because of this.	NOTSURE	notsure_not_judged	cortana, you may not be there and then so because of this	[]				1
Teamsdd6a43bc-4b93-4b19-af8b-b075e154ba8e	0	9/3/2019 20:25	user	Send a message to john@microsoft.com.	NOTSURE	notsure_not_judged	send a message to john@microsoft.com	[]				1
Teamse6ffbcac-2fb0-4b1a-90b5-c154483ab06a	0	9/16/2019 9:31	user	Hey Cortana define.	NOTSURE	notsure_not_judged	hey cortana define	[]				1
Teams8e52a26f-1ba2-477c-a532-cc6c5f457a06	0	9/20/2019 17:22	user	Cortana what?	NOTSURE	notsure_not_judged	cortana what	[]				1
Teams85f309dc-44a9-4560-abee-41fd7e147805	0	9/30/2019 12:10	user	Open outlook.	NOTSURE	notsure_not_judged	open outlook	[]				1
Teams04b0169e-c4da-4927-b24a-d8cca9d8734b	0	9/23/2019 23:26	user	Hey Cortana. Who is the King?	NOTSURE	notsure_not_judged	Hey Cortana. Who is the King?	[]				1
Teamse643df44-8be1-4405-825f-fddbb6246388	0	9/5/2019 7:20	user	Message received on the other side the user saw the message etc.	NOTSURE	notsure_not_judged	message received on the other side the user saw the message etc	[]				1
Teams42209071-69bb-44c8-95e0-09b2c289490f	0	9/11/2019 11:56	user	Cortana join my next.	NOTSURE	notsure_not_judged	Cortana join my next.	[]				1
Teamsd15ac1c8-4d3a-42f6-81ce-df41a79cf972	0	9/2/2019 11:25	user	Hey Cortana open rest API talk.	NOTSURE	notsure_not_judged	Hey Cortana open rest API talk.	[]				1
Teamse280fca7-06c5-4d83-b751-844389303488	0	9/24/2019 18:10	user	And you're on.	NOTSURE	notsure_not_judged	and you're on	[]				1
Teams389682d1-8721-4603-9234-962110f3bb46	0	9/23/2019 17:28	user	Knit and	NOTSURE	notsure_not_judged	knit and	[]				1
Teams89aeae03-cdf2-465b-9be5-9fad237e17b7	0	9/26/2019 20:55	user	Hey Cortana, join my meeting. Please ignore.	NOTSURE	notsure_not_judged	hey cortana, join my meeting. please ignore	[]				1
Teams0b2e7db2-56a1-4d8f-910f-8720c7e9c078	0	9/18/2019 23:10	user	This is Cortana. Oh, I see so.	NOTSURE	notsure_not_judged	this is cortana. oh, i see so	[]				1
Teamsd7653755-a4fd-4dcb-a190-efb34c963aaa	0	9/27/2019 6:08	user	Hey Cortana, not picking up the Bluetooth devices. Mike.	NOTSURE	notsure_not_judged	hey cortana, not picking up the bluetooth devices. mike	[]				1
Teams30d9bb7e-0c80-495e-a074-64cad4a5b345	0	9/30/2019 5:25	user	Hey Cortana open more.	NOTSURE	notsure_not_judged	hey cortana open more	[]				1
Teamsc857d1c5-e059-4c3f-9075-2835a5496b10	0	9/9/2019 6:02	user	Cabela Hun.	NOTSURE	notsure_not_judged	cabela hun	[]				1
Teams49a99870-79a6-4227-ad3d-933599a7b076	0	9/12/2019 18:18	user	File document dot docs.	NOTSURE	notsure_not_judged	file document dot docs	[]				1
Teams7f9891c4-1764-422b-9a7c-e55f0cc30f13	0	9/20/2019 0:07	user	Cortana all the CMD.	NOTSURE	notsure_not_judged	cortana all the cmd	[]				1
Teams7ee07e97-1716-49d3-b393-91cad5cae1d3	0	9/9/2019 23:27	user	No no.	NOTSURE	notsure_not_judged	no no	[]				1
Teams84fe9316-190f-4870-8c87-50bc5a80c6f0	0	9/6/2019 21:50	user	Your simple call Nabile.	NOTSURE	notsure_not_judged	Your simple call Nabile.	[]				1
Teams9fe5df06-d36d-4417-866f-c0c8412fb9ef	0	9/11/2019 5:36	user	Hey Cortana. Hey, who am I?	NOTSURE	notsure_not_judged	hey cortana. hey, who am i	[]				1
Teamsce3eb986-4e4a-4b3f-8aa9-dcef58aef400	0	9/18/2019 1:53	user	How to create a skill?	NOTSURE	notsure_not_judged	how to create a skill	[]				1
Teams7469aae2-c429-4b13-8cc5-f63914be8857	0	9/19/2019 17:48	user	Launch Blinx.	NOTSURE	notsure_not_judged	launch blinx	[]				1
Teams2e605d83-1181-445a-8a12-3cc221c57f43	0	9/24/2019 9:51	user	Cortana. So there's a big version so as soon as the latest.	NOTSURE	notsure_not_judged	cortana. so there's a big version so as soon as the latest	[]				1
Teamsa215f70e-caee-4e40-bbff-70594aada2d9	0	9/9/2019 8:31	user	Show teams of fire with pump.	NOTSURE	notsure_not_judged	show teams of fire with pump	[]				1
Teams21e7ac35-a514-4621-a3b3-be5d75a18549	0	9/12/2019 19:09	user	Documents is not sharing attachment document from outlook.	NOTSURE	notsure_not_judged	documents is not sharing attachment document from outlook	[]				1
